0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.05	0.868975
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.1	0.869659
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.15	0.870697
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.2	0.871955
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
0.25	0.873276
