0	8.50069e-048	1.56352e-046	2.75824e-045	4.67654e-044	7.62053e-043	1.19349e-041	1.79648e-040	2.59898e-039	3.6138e-038	4.82955e-037	6.20345e-036	7.65856e-035	9.08763e-034	1.03644e-032	1.13615e-031	1.19708e-030	1.21229e-029	1.18003e-028	1.10404e-027	9.92837e-027	8.58183e-026	7.13002e-025	5.69393e-024	4.37064e-023	3.22472e-022	2.28694e-021	1.55895e-020	1.02148e-019	6.43345e-019	3.89473e-018	2.26637e-017	1.26767e-016	6.81557e-016	3.52225e-015	1.74969e-014	8.35457e-014	3.83451e-013	1.69168e-012	7.17379e-012	2.92417e-011	1.14572e-010	4.31495e-010	1.56205e-009	5.43544e-009	1.818e-008	5.84487e-008	1.80623e-007	5.36527e-007	1.53189e-006	4.20415e-006	1.10904e-005	2.81209e-005	6.85371e-005	0.000160559	0.000361541	0.000782511	0.00162792	0.00325527	0.00625673	0.0115589	0.0205254	0.0350326	0.0574722	0.090625	0.137354	0.200096	0.280179	0.377082	0.487794	0.606511	0.724837	0.832611	0.919271	0.975539	0.99505	0.975539	0.919271	0.832611	0.724837	0.606511	0.487794	0.377082	0.280179	0.200096	0.137354	0.090625	0.0574722	0.0350326	0.0205254	0.0115589	0.00625673	0.00325527	0.00162792	0.000782511	0.000361541	0.000160559	6.85371e-005	2.81209e-005	1.10904e-005	4.20415e-006	1.53189e-006	5.36527e-007	1.80623e-007	5.84487e-008	1.818e-008	5.43544e-009	1.56205e-009	4.31495e-010	1.14572e-010	2.92417e-011	7.17379e-012	1.69168e-012	3.83451e-013	8.35457e-014	1.74969e-014	3.52225e-015	6.81557e-016	1.26767e-016	2.26637e-017	3.89473e-018	6.43345e-019	1.02148e-019	1.55895e-020	2.28694e-021	3.22472e-022	4.37064e-023	5.69393e-024	7.13002e-025	8.58183e-026	9.92837e-027	1.10404e-027	1.18003e-028	1.21229e-029	1.19708e-030	1.13615e-031	1.03644e-032	9.08763e-034	7.65856e-035	6.20345e-036	4.82955e-037	3.6138e-038	2.59898e-039	1.79648e-040	1.19349e-041	7.62053e-043	4.67654e-044	2.75824e-045	1.56352e-046	8.50069e-048	0	
0	4.91097e-047	8.74584e-046	1.49295e-044	2.44967e-043	3.86361e-042	5.8574e-041	8.53583e-040	1.19569e-038	1.60998e-037	2.08383e-036	2.59263e-035	3.10069e-034	3.56467e-033	3.93934e-032	4.18481e-031	4.27342e-030	4.19495e-029	3.95851e-028	3.59081e-027	3.1312e-026	2.62476e-025	2.11511e-024	1.63847e-023	1.22015e-022	8.73495e-022	6.01147e-021	3.9772e-020	2.52962e-019	1.54674e-018	9.09211e-018	5.13812e-017	2.79151e-016	1.45806e-015	7.32177e-015	3.53482e-014	1.64071e-013	7.32185e-013	3.14149e-012	1.29594e-011	5.14016e-011	1.96027e-010	7.18808e-010	2.5344e-009	8.59232e-009	2.80111e-008	8.78099e-008	2.64704e-007	7.67347e-007	2.13919e-006	5.73514e-006	1.47873e-005	3.66688e-005	8.74542e-005	0.00020061	0.000442616	0.00093933	0.00191752	0.00376535	0.00711261	0.0129249	0.0225948	0.0380008	0.0614879	0.0957224	0.143376	0.206628	0.286526	0.382305	0.490838	0.606393	0.720887	0.824673	0.907827	0.961689	0.980344	0.961689	0.907827	0.824673	0.720887	0.606393	0.490838	0.382305	0.286526	0.206628	0.143376	0.0957224	0.0614879	0.0380008	0.0225948	0.0129249	0.00711261	0.00376535	0.00191752	0.00093933	0.000442616	0.00020061	8.74542e-005	3.66688e-005	1.47873e-005	5.73514e-006	2.13919e-006	7.67347e-007	2.64704e-007	8.78099e-008	2.80111e-008	8.59232e-009	2.5344e-009	7.18808e-010	1.96027e-010	5.14016e-011	1.29594e-011	3.14149e-012	7.32185e-013	1.64071e-013	3.53482e-014	7.32177e-015	1.45806e-015	2.79151e-016	5.13812e-017	9.09211e-018	1.54674e-018	2.52962e-019	3.9772e-020	6.01147e-021	8.73495e-022	1.22015e-022	1.63847e-023	2.11511e-024	2.62476e-025	3.1312e-026	3.59081e-027	3.95851e-028	4.19495e-029	4.27342e-030	4.18481e-031	3.93934e-032	3.56467e-033	3.10069e-034	2.59263e-035	2.08383e-036	1.60998e-037	1.19569e-038	8.53583e-040	5.8574e-041	3.86361e-042	2.44967e-043	1.49295e-044	8.74584e-046	4.91097e-047	0	
0	2.8381e-046	4.90017e-045	8.10963e-044	1.29032e-042	1.97381e-041	2.90288e-040	4.10458e-039	5.57993e-038	7.29306e-037	9.16461e-036	1.10724e-034	1.28617e-033	1.43641e-032	1.54237e-031	1.59231e-030	1.58051e-029	1.50833e-028	1.38396e-027	1.22092e-026	1.03556e-025	8.44501e-025	6.62146e-024	4.99158e-023	3.61787e-022	2.52114e-021	1.68916e-020	1.08812e-019	6.73922e-019	4.01303e-018	2.29754e-017	1.26469e-016	6.69321e-016	3.40576e-015	1.6662e-014	7.83737e-014	3.54445e-013	1.54122e-012	6.44346e-012	2.59011e-011	1.00107e-010	3.72021e-010	1.32932e-009	4.56733e-009	1.50894e-008	4.79372e-008	1.46445e-007	4.30221e-007	1.21547e-006	3.30252e-006	8.63019e-006	2.16916e-005	5.24428e-005	0.000121964	0.000272873	0.000587368	0.00121652	0.00242452	0.00465029	0.00858474	0.0152553	0.0260983	0.0429893	0.0681905	0.104175	0.153297	0.217322	0.296843	0.390717	0.495637	0.60601	0.71426	0.811577	0.889061	0.939038	0.956311	0.939038	0.889061	0.811577	0.71426	0.60601	0.495637	0.390717	0.296843	0.217322	0.153297	0.104175	0.0681905	0.0429893	0.0260983	0.0152553	0.00858474	0.00465029	0.00242452	0.00121652	0.000587368	0.000272873	0.000121964	5.24428e-005	2.16916e-005	8.63019e-006	3.30252e-006	1.21547e-006	4.30221e-007	1.46445e-007	4.79372e-008	1.50894e-008	4.56733e-009	1.32932e-009	3.72021e-010	1.00107e-010	2.59011e-011	6.44346e-012	1.54122e-012	3.54445e-013	7.83737e-014	1.6662e-014	3.40576e-015	6.69321e-016	1.26469e-016	2.29754e-017	4.01303e-018	6.73922e-019	1.08812e-019	1.68916e-020	2.52114e-021	3.61787e-022	4.99158e-023	6.62146e-024	8.44501e-025	1.03556e-025	1.22092e-026	1.38396e-027	1.50833e-028	1.58051e-029	1.59231e-030	1.54237e-031	1.43641e-032	1.28617e-033	1.10724e-034	9.16461e-036	7.29306e-037	5.57993e-038	4.10458e-039	2.90288e-040	1.97381e-041	1.29032e-042	8.10963e-044	4.90017e-045	2.8381e-046	0	
0	1.60165e-045	2.68207e-044	4.3052e-043	6.64531e-042	9.8638e-041	1.40794e-039	1.93257e-038	2.55095e-037	3.23806e-036	3.95265e-035	4.63993e-034	5.23789e-033	5.68623e-032	5.9363e-031	5.95981e-030	5.75404e-029	5.34242e-028	4.77009e-027	4.0958e-026	3.382e-025	2.68553e-024	2.05071e-023	1.50591e-022	1.06343e-021	7.22158e-021	4.71592e-020	2.96149e-019	1.78838e-018	1.03851e-017	5.79915e-017	3.11396e-016	1.60789e-015	7.98341e-015	3.8116e-014	1.74989e-013	7.72493e-013	3.27912e-012	1.33843e-011	5.25299e-011	1.9824e-010	7.19362e-010	2.51001e-009	8.42129e-009	2.71679e-008	8.42782e-008	2.51397e-007	7.21106e-007	1.98904e-006	5.276e-006	1.34587e-005	3.30183e-005	7.79092e-005	0.000176821	0.000386033	0.000810784	0.00163842	0.00318597	0.0059624	0.0107409	0.0186288	0.0311137	0.0500554	0.0775888	0.115911	0.166944	0.23189	0.310748	0.40189	0.501799	0.605096	0.7049	0.793523	0.863417	0.908211	0.923641	0.908211	0.863417	0.793523	0.7049	0.605096	0.501799	0.40189	0.310748	0.23189	0.166944	0.115911	0.0775888	0.0500554	0.0311137	0.0186288	0.0107409	0.0059624	0.00318597	0.00163842	0.000810784	0.000386033	0.000176821	7.79092e-005	3.30183e-005	1.34587e-005	5.276e-006	1.98904e-006	7.21106e-007	2.51397e-007	8.42782e-008	2.71679e-008	8.42129e-009	2.51001e-009	7.19362e-010	1.9824e-010	5.25299e-011	1.33843e-011	3.27912e-012	7.72493e-013	1.74989e-013	3.8116e-014	7.98341e-015	1.60789e-015	3.11396e-016	5.79915e-017	1.03851e-017	1.78838e-018	2.96149e-019	4.71592e-020	7.22158e-021	1.06343e-021	1.50591e-022	2.05071e-023	2.68553e-024	3.382e-025	4.0958e-026	4.77009e-027	5.34242e-028	5.75404e-029	5.95981e-030	5.9363e-031	5.68623e-032	5.23789e-033	4.63993e-034	3.95265e-035	3.23806e-036	2.55095e-037	1.93257e-038	1.40794e-039	9.8638e-041	6.64531e-042	4.3052e-043	2.68207e-044	1.60165e-045	0	
0	8.82384e-045	1.43361e-043	2.23272e-042	3.34448e-041	4.81865e-040	6.6777e-039	8.90096e-038	1.14119e-036	1.40732e-035	1.66933e-034	1.90462e-033	2.09022e-032	2.20646e-031	2.24038e-030	2.18809e-029	2.05556e-028	1.85744e-027	1.61442e-026	1.3497e-025	1.08537e-024	8.39513e-024	6.24584e-023	4.46955e-022	3.0764e-021	2.03669e-020	1.2969e-019	7.94297e-019	4.67897e-018	2.65097e-017	1.44457e-016	7.57095e-016	3.81621e-015	1.85003e-014	8.62552e-014	3.86762e-013	1.66782e-012	6.91665e-012	2.75852e-011	1.058e-010	3.90226e-010	1.38409e-009	4.72086e-009	1.54841e-008	4.88374e-008	1.48121e-007	4.31997e-007	1.21155e-006	3.26737e-006	8.47341e-006	2.11314e-005	5.06778e-005	0.000116881	0.000259253	0.000553077	0.00113492	0.0022403	0.00425463	0.00777502	0.0136744	0.0231516	0.0377434	0.0592694	0.0896844	0.130826	0.184069	0.249936	0.327724	0.415255	0.508808	0.603309	0.692744	0.770786	0.831499	0.870043	0.883257	0.870043	0.831499	0.770786	0.692744	0.603309	0.508808	0.415255	0.327724	0.249936	0.184069	0.130826	0.0896844	0.0592694	0.0377434	0.0231516	0.0136744	0.00777502	0.00425463	0.0022403	0.00113492	0.000553077	0.000259253	0.000116881	5.06778e-005	2.11314e-005	8.47341e-006	3.26737e-006	1.21155e-006	4.31997e-007	1.48121e-007	4.88374e-008	1.54841e-008	4.72086e-009	1.38409e-009	3.90226e-010	1.058e-010	2.75852e-011	6.91665e-012	1.66782e-012	3.86762e-013	8.62552e-014	1.85003e-014	3.81621e-015	7.57095e-016	1.44457e-016	2.65097e-017	4.67897e-018	7.94297e-019	1.2969e-019	2.03669e-020	3.0764e-021	4.46955e-022	6.24584e-023	8.39513e-024	1.08537e-024	1.3497e-025	1.61442e-026	1.85744e-027	2.05556e-028	2.18809e-029	2.24038e-030	2.20646e-031	2.09022e-032	1.90462e-033	1.66933e-034	1.40732e-035	1.14119e-036	8.90096e-038	6.6777e-039	4.81865e-040	3.34448e-041	2.23272e-042	1.43361e-043	8.82384e-045	0	
0	4.74744e-044	7.48606e-043	1.13156e-041	1.64546e-040	2.30195e-039	3.09815e-038	4.01156e-037	4.99724e-036	5.98902e-035	6.90546e-034	7.66023e-033	8.17532e-032	8.39427e-031	8.29232e-030	7.88106e-029	7.20623e-028	6.33936e-027	5.36532e-026	4.36875e-025	3.42237e-024	2.57931e-023	1.87018e-022	1.30456e-021	8.75463e-021	5.65203e-020	3.51041e-019	2.09746e-018	1.20561e-017	6.66634e-017	3.54596e-016	1.81441e-015	8.93078e-015	4.22849e-014	1.92582e-013	8.43674e-013	3.55509e-012	1.44091e-011	5.61727e-011	2.10623e-010	7.5957e-010	2.63454e-009	8.78832e-009	2.81944e-008	8.69895e-008	2.58112e-007	7.36515e-007	2.02105e-006	5.33325e-006	1.35338e-005	3.30262e-005	7.75015e-005	0.000174895	0.000379548	0.000792127	0.00158994	0.00306942	0.00569981	0.0101824	0.0175023	0.028953	0.0461066	0.0707056	0.104462	0.148766	0.20435	0.270963	0.347136	0.430125	0.516054	0.600255	0.677741	0.743718	0.794038	0.825542	0.836265	0.825542	0.794038	0.743718	0.677741	0.600255	0.516054	0.430125	0.347136	0.270963	0.20435	0.148766	0.104462	0.0707056	0.0461066	0.028953	0.0175023	0.0101824	0.00569981	0.00306942	0.00158994	0.000792127	0.000379548	0.000174895	7.75015e-005	3.30262e-005	1.35338e-005	5.33325e-006	2.02105e-006	7.36515e-007	2.58112e-007	8.69895e-008	2.81944e-008	8.78832e-009	2.63454e-009	7.5957e-010	2.10623e-010	5.61727e-011	1.44091e-011	3.55509e-012	8.43674e-013	1.92582e-013	4.22849e-014	8.93078e-015	1.81441e-015	3.54596e-016	6.66634e-017	1.20561e-017	2.09746e-018	3.51041e-019	5.65203e-020	8.75463e-021	1.30456e-021	1.87018e-022	2.57931e-023	3.42237e-024	4.36875e-025	5.36532e-026	6.33936e-027	7.20623e-028	7.88106e-029	8.29232e-030	8.39427e-031	8.17532e-032	7.66023e-033	6.90546e-034	5.98902e-035	4.99724e-036	4.01156e-037	3.09815e-038	2.30195e-039	1.64546e-040	1.13156e-041	7.48606e-043	4.74744e-044	0	
0	2.49539e-043	3.82031e-042	5.60644e-041	7.9169e-040	1.07576e-038	1.40659e-037	1.76978e-036	2.14275e-035	2.49648e-034	2.79891e-033	3.01967e-032	3.13499e-031	3.13201e-030	3.01106e-029	2.78564e-028	2.47992e-027	2.12451e-026	1.75139e-025	1.38935e-024	1.06057e-023	7.79046e-023	5.50656e-022	3.74529e-021	2.45118e-020	1.54363e-019	9.35368e-019	5.45367e-018	3.05953e-017	1.65148e-016	8.57705e-016	4.28587e-015	2.06048e-014	9.53054e-014	4.24108e-013	1.81567e-012	7.47802e-012	2.9629e-011	1.12932e-010	4.1407e-010	1.46042e-009	4.95469e-009	1.61689e-008	5.0752e-008	1.53224e-007	4.44923e-007	1.24257e-006	3.33748e-006	8.62123e-006	2.14172e-005	5.11668e-005	0.000117555	0.000259723	0.000551824	0.00112748	0.00221538	0.00418627	0.00760804	0.0132991	0.022363	0.0361802	0.0563311	0.0844311	0.121876	0.169526	0.227388	0.29438	0.368252	0.445731	0.522868	0.595523	0.65986	0.712735	0.751873	0.775846	0.783912	0.775846	0.751873	0.712735	0.65986	0.595523	0.522868	0.445731	0.368252	0.29438	0.227388	0.169526	0.121876	0.0844311	0.0563311	0.0361802	0.022363	0.0132991	0.00760804	0.00418627	0.00221538	0.00112748	0.000551824	0.000259723	0.000117555	5.11668e-005	2.14172e-005	8.62123e-006	3.33748e-006	1.24257e-006	4.44923e-007	1.53224e-007	5.0752e-008	1.61689e-008	4.95469e-009	1.46042e-009	4.1407e-010	1.12932e-010	2.9629e-011	7.47802e-012	1.81567e-012	4.24108e-013	9.53054e-014	2.06048e-014	4.28587e-015	8.57705e-016	1.65148e-016	3.05953e-017	5.45367e-018	9.35368e-019	1.54363e-019	2.45118e-020	3.74529e-021	5.50656e-022	7.79046e-023	1.06057e-023	1.38935e-024	1.75139e-025	2.12451e-026	2.47992e-027	2.78564e-028	3.01106e-029	3.13201e-030	3.13499e-031	3.01967e-032	2.79891e-033	2.49648e-034	2.14275e-035	1.76978e-036	1.40659e-037	1.07576e-038	7.9169e-040	5.60644e-041	3.82031e-042	2.49539e-043	0	
0	1.28191e-042	1.90603e-041	2.71659e-040	3.7264e-039	4.91971e-038	6.25141e-037	7.64555e-036	8.99984e-035	1.01967e-033	1.11194e-032	1.16709e-031	1.17905e-030	1.14646e-029	1.07298e-028	9.66544e-028	8.38017e-027	6.9933e-026	5.61704e-025	4.34235e-024	3.23096e-023	2.31379e-022	1.59476e-021	1.0579e-020	6.754e-020	4.14993e-019	2.45402e-018	1.39657e-017	7.64875e-017	4.03134e-016	2.04472e-015	9.98002e-015	4.68742e-014	2.11851e-013	9.21323e-013	3.85536e-012	1.55231e-011	6.01368e-011	2.2415e-010	8.0382e-010	2.77325e-009	9.20482e-009	2.93916e-008	9.02816e-008	2.66765e-007	7.5822e-007	2.07294e-006	5.45111e-006	1.37873e-005	3.3539e-005	7.84669e-005	0.000176553	0.000382035	0.000794991	0.0015909	0.00306156	0.00566584	0.0100836	0.017259	0.028412	0.0449908	0.0685429	0.100493	0.141841	0.192839	0.252708	0.319516	0.390269	0.461251	0.528562	0.588711	0.639113	0.678318	0.705917	0.722174	0.727526	0.722174	0.705917	0.678318	0.639113	0.588711	0.528562	0.461251	0.390269	0.319516	0.252708	0.192839	0.141841	0.100493	0.0685429	0.0449908	0.028412	0.017259	0.0100836	0.00566584	0.00306156	0.0015909	0.000794991	0.000382035	0.000176553	7.84669e-005	3.3539e-005	1.37873e-005	5.45111e-006	2.07294e-006	7.5822e-007	2.66765e-007	9.02816e-008	2.93916e-008	9.20482e-009	2.77325e-009	8.0382e-010	2.2415e-010	6.01368e-011	1.55231e-011	3.85536e-012	9.21323e-013	2.11851e-013	4.68742e-014	9.98002e-015	2.04472e-015	4.03134e-016	7.64875e-017	1.39657e-017	2.45402e-018	4.14993e-019	6.754e-020	1.0579e-020	1.59476e-021	2.31379e-022	3.23096e-023	4.34235e-024	5.61704e-025	6.9933e-026	8.38017e-027	9.66544e-028	1.07298e-028	1.14646e-029	1.17905e-030	1.16709e-031	1.11194e-032	1.01967e-033	8.99984e-035	7.64555e-036	6.25141e-037	4.91971e-038	3.7264e-039	2.71659e-040	1.90603e-041	1.28191e-042	0	
0	6.43842e-042	9.30053e-041	1.28779e-039	1.71651e-038	2.20255e-037	2.72074e-036	3.23544e-035	3.70398e-034	4.0822e-033	4.33124e-032	4.42409e-031	4.35041e-030	4.11841e-029	3.75338e-028	3.29312e-027	2.78152e-026	2.26175e-025	1.77049e-024	1.3342e-023	9.67891e-023	6.75933e-022	4.54408e-021	2.94069e-020	1.83191e-019	1.09852e-018	6.34084e-018	3.52303e-017	1.88411e-016	9.69854e-016	4.80516e-015	2.29139e-014	1.05164e-013	4.64521e-013	1.97468e-012	8.07847e-012	3.18047e-011	1.20494e-010	4.39282e-010	1.54101e-009	5.20162e-009	1.68938e-008	5.27902e-008	1.5871e-007	4.59049e-007	1.27733e-006	3.41917e-006	8.80424e-006	2.18072e-005	5.19548e-005	0.000119057	0.0002624	0.000556216	0.0011339	0.002223	0.00419115	0.00759877	0.0132486	0.0222133	0.0358174	0.0555447	0.0828542	0.118904	0.164219	0.21837	0.279763	0.34564	0.412344	0.475853	0.532465	0.579463	0.615568	0.641	0.657125	0.665775	0.668464	0.665775	0.657125	0.641	0.615568	0.579463	0.532465	0.475853	0.412344	0.34564	0.279763	0.21837	0.164219	0.118904	0.0828542	0.0555447	0.0358174	0.0222133	0.0132486	0.00759877	0.00419115	0.002223	0.0011339	0.000556216	0.0002624	0.000119057	5.19548e-005	2.18072e-005	8.80424e-006	3.41917e-006	1.27733e-006	4.59049e-007	1.5871e-007	5.27902e-008	1.68938e-008	5.20162e-009	1.54101e-009	4.39282e-010	1.20494e-010	3.18047e-011	8.07847e-012	1.97468e-012	4.64521e-013	1.05164e-013	2.29139e-014	4.80516e-015	9.69854e-016	1.88411e-016	3.52303e-017	6.34084e-018	1.09852e-018	1.83191e-019	2.94069e-020	4.54408e-021	6.75933e-022	9.67891e-023	1.3342e-023	1.77049e-024	2.26175e-025	2.78152e-026	3.29312e-027	3.75338e-028	4.11841e-029	4.35041e-030	4.42409e-031	4.33124e-032	4.0822e-033	3.70398e-034	3.23544e-035	2.72074e-036	2.20255e-037	1.71651e-038	1.28779e-039	9.30053e-041	6.43842e-042	0	
0	3.1627e-041	4.44004e-040	5.97454e-039	7.74069e-038	9.65661e-037	1.15996e-035	1.34166e-034	1.49424e-033	1.60244e-032	1.65472e-031	1.64533e-030	1.57532e-029	1.45234e-028	1.28928e-027	1.10208e-026	9.07098e-026	7.18906e-025	5.48608e-024	4.03106e-023	2.85193e-022	1.94274e-021	1.27421e-020	8.04652e-020	4.89228e-019	2.86379e-018	1.61394e-017	8.75676e-017	4.574e-016	2.30004e-015	1.1134e-014	5.18832e-014	2.32731e-013	1.00489e-012	4.17644e-012	1.67072e-011	6.43271e-011	2.38376e-010	8.50149e-010	2.91792e-009	9.63787e-009	3.06338e-008	9.36945e-008	2.75743e-007	7.80819e-007	2.12733e-006	5.57621e-006	1.40618e-005	3.41133e-005	7.96091e-005	0.000178707	0.000385866	0.000801362	0.00160066	0.00307487	0.00568061	0.0100923	0.0172423	0.0283274	0.0447536	0.0679942	0.0993505	0.139632	0.188806	0.245712	0.307939	0.37197	0.43362	0.488731	0.533964	0.567491	0.589354	0.601355	0.606464	0.607886	0.608057	0.607886	0.606464	0.601355	0.589354	0.567491	0.533964	0.488731	0.43362	0.37197	0.307939	0.245712	0.188806	0.139632	0.0993505	0.0679942	0.0447536	0.0283274	0.0172423	0.0100923	0.00568061	0.00307487	0.00160066	0.000801362	0.000385866	0.000178707	7.96091e-005	3.41133e-005	1.40618e-005	5.57621e-006	2.12733e-006	7.80819e-007	2.75743e-007	9.36945e-008	3.06338e-008	9.63787e-009	2.91792e-009	8.50149e-010	2.38376e-010	6.43271e-011	1.67072e-011	4.17644e-012	1.00489e-012	2.32731e-013	5.18832e-014	1.1134e-014	2.30004e-015	4.574e-016	8.75676e-017	1.61394e-017	2.86379e-018	4.89228e-019	8.04652e-020	1.27421e-020	1.94274e-021	2.85193e-022	4.03106e-023	5.48608e-024	7.18906e-025	9.07098e-026	1.10208e-026	1.28928e-027	1.45234e-028	1.57532e-029	1.64533e-030	1.65472e-031	1.60244e-032	1.49424e-033	1.34166e-034	1.15996e-035	9.65661e-037	7.74069e-038	5.97454e-039	4.44004e-040	3.1627e-041	0	
