0.000000 	 1.000000 	 1.000000 	 0 
0.010000 	 0.990050 	 0.990050 	 1.66251e-007 
0.020000 	 0.980199 	 0.980199 	 3.29193e-007 
0.030000 	 0.970446 	 0.970446 	 4.88877e-007 
0.040000 	 0.960790 	 0.960789 	 6.4535e-007 
0.050000 	 0.951230 	 0.951229 	 7.9866e-007 
0.060000 	 0.941765 	 0.941765 	 9.48856e-007 
0.070000 	 0.932395 	 0.932394 	 1.09598e-006 
0.080000 	 0.923118 	 0.923116 	 1.24009e-006 
0.090000 	 0.913933 	 0.913931 	 1.38122e-006 
0.100000 	 0.904839 	 0.904837 	 1.51942e-006 
0.110000 	 0.895836 	 0.895834 	 1.65473e-006 
0.120000 	 0.886922 	 0.886920 	 1.7872e-006 
0.130000 	 0.878097 	 0.878095 	 1.91687e-006 
0.140000 	 0.869360 	 0.869358 	 2.04378e-006 
0.150000 	 0.860710 	 0.860708 	 2.16798e-006 
0.160000 	 0.852146 	 0.852144 	 2.2895e-006 
0.170000 	 0.843667 	 0.843665 	 2.40839e-006 
0.180000 	 0.835273 	 0.835270 	 2.52468e-006 
0.190000 	 0.826962 	 0.826959 	 2.63843e-006 
0.200000 	 0.818734 	 0.818731 	 2.74966e-006 
0.210000 	 0.810587 	 0.810584 	 2.85841e-006 
0.220000 	 0.802522 	 0.802519 	 2.96473e-006 
0.230000 	 0.794537 	 0.794534 	 3.06865e-006 
0.240000 	 0.786631 	 0.786628 	 3.17021e-006 
0.250000 	 0.778804 	 0.778801 	 3.26944e-006 
0.260000 	 0.771055 	 0.771052 	 3.36639e-006 
0.270000 	 0.763383 	 0.763379 	 3.46108e-006 
0.280000 	 0.755787 	 0.755784 	 3.55356e-006 
0.290000 	 0.748267 	 0.748264 	 3.64385e-006 
0.300000 	 0.740822 	 0.740818 	 3.73199e-006 
0.310000 	 0.733451 	 0.733447 	 3.81802e-006 
0.320000 	 0.726153 	 0.726149 	 3.90197e-006 
0.330000 	 0.718928 	 0.718924 	 3.98387e-006 
0.340000 	 0.711774 	 0.711770 	 4.06375e-006 
0.350000 	 0.704692 	 0.704688 	 4.14165e-006 
0.360000 	 0.697681 	 0.697676 	 4.21759e-006 
0.370000 	 0.690739 	 0.690734 	 4.29162e-006 
0.380000 	 0.683866 	 0.683861 	 4.36375e-006 
0.390000 	 0.677061 	 0.677057 	 4.43402e-006 
0.400000 	 0.670325 	 0.670320 	 4.50247e-006 
0.410000 	 0.663655 	 0.663650 	 4.56911e-006 
0.420000 	 0.657051 	 0.657047 	 4.63398e-006 
0.430000 	 0.650514 	 0.650509 	 4.6971e-006 
0.440000 	 0.644041 	 0.644036 	 4.75852e-006 
0.450000 	 0.637633 	 0.637628 	 4.81824e-006 
0.460000 	 0.631289 	 0.631284 	 4.8763e-006 
0.470000 	 0.625007 	 0.625002 	 4.93274e-006 
0.480000 	 0.618788 	 0.618783 	 4.98756e-006 
0.490000 	 0.612631 	 0.612626 	 5.04081e-006 
0.500000 	 0.606536 	 0.606531 	 5.0925e-006 
0.510000 	 0.600501 	 0.600496 	 5.14267e-006 
0.520000 	 0.594526 	 0.594521 	 5.19133e-006 
0.530000 	 0.588610 	 0.588605 	 5.23852e-006 
0.540000 	 0.582754 	 0.582748 	 5.28425e-006 
0.550000 	 0.576955 	 0.576950 	 5.32856e-006 
0.560000 	 0.571214 	 0.571209 	 5.37145e-006 
0.570000 	 0.565531 	 0.565525 	 5.41297e-006 
0.580000 	 0.559904 	 0.559898 	 5.45313e-006 
0.590000 	 0.554333 	 0.554327 	 5.49196e-006 
0.600000 	 0.548817 	 0.548812 	 5.52947e-006 
0.610000 	 0.543356 	 0.543351 	 5.56569e-006 
0.620000 	 0.537950 	 0.537944 	 5.60065e-006 
0.630000 	 0.532597 	 0.532592 	 5.63435e-006 
0.640000 	 0.527298 	 0.527292 	 5.66684e-006 
0.650000 	 0.522051 	 0.522046 	 5.69811e-006 
0.660000 	 0.516857 	 0.516851 	 5.72821e-006 
0.670000 	 0.511714 	 0.511709 	 5.75714e-006 
0.680000 	 0.506623 	 0.506617 	 5.78493e-006 
0.690000 	 0.501582 	 0.501576 	 5.81159e-006 
0.700000 	 0.496591 	 0.496585 	 5.83715e-006 
0.710000 	 0.491650 	 0.491644 	 5.86163e-006 
