 0.000000 	 0.000000 	 0.000000 
 0.000100 	 0.000000 	 0.000048 
 0.000200 	 0.000000 	 0.000187 
 0.000300 	 0.000000 	 0.000408 
 0.000400 	 0.000000 	 0.000703 
 0.000500 	 0.000000 	 0.001065 
 0.000600 	 0.000000 	 0.001487 
 0.000700 	 0.000000 	 0.001964 
 0.000800 	 0.000001 	 0.002491 
 0.000900 	 0.000001 	 0.003061 
 0.001000 	 0.000001 	 0.003672 
 0.001100 	 0.000002 	 0.004320 
 0.001200 	 0.000002 	 0.005000 
 0.001300 	 0.000003 	 0.005709 
 0.001400 	 0.000003 	 0.006444 
 0.001500 	 0.000004 	 0.007203 
 0.001600 	 0.000005 	 0.007983 
 0.001700 	 0.000006 	 0.008783 
 0.001800 	 0.000007 	 0.009599 
 0.001900 	 0.000008 	 0.010430 
 0.002000 	 0.000009 	 0.011274 
 0.002100 	 0.000010 	 0.012131 
 0.002200 	 0.000011 	 0.012997 
 0.002300 	 0.000012 	 0.013873 
 0.002400 	 0.000014 	 0.014757 
 0.002500 	 0.000015 	 0.015648 
 0.002600 	 0.000017 	 0.016545 
 0.002700 	 0.000019 	 0.017446 
 0.002800 	 0.000020 	 0.018352 
 0.002900 	 0.000022 	 0.019262 
 0.003000 	 0.000024 	 0.020174 
 0.003100 	 0.000026 	 0.021089 
 0.003200 	 0.000029 	 0.022005 
 0.003300 	 0.000031 	 0.022922 
 0.003400 	 0.000033 	 0.023840 
 0.003500 	 0.000036 	 0.024757 
 0.003600 	 0.000038 	 0.025675 
 0.003700 	 0.000041 	 0.026592 
 0.003800 	 0.000043 	 0.027507 
 0.003900 	 0.000046 	 0.028422 
 0.004000 	 0.000049 	 0.029334 
 0.004100 	 0.000052 	 0.030245 
 0.004200 	 0.000055 	 0.031153 
 0.004300 	 0.000058 	 0.032059 
 0.004400 	 0.000062 	 0.032962 
 0.004500 	 0.000065 	 0.033863 
 0.004600 	 0.000068 	 0.034760 
 0.004700 	 0.000072 	 0.035653 
 0.004800 	 0.000075 	 0.036543 
 0.004900 	 0.000079 	 0.037429 
 0.005000 	 0.000083 	 0.038311 
 0.005100 	 0.000087 	 0.039190 
 0.005200 	 0.000091 	 0.040063 
 0.005300 	 0.000095 	 0.040933 
 0.005400 	 0.000099 	 0.041798 
 0.005500 	 0.000103 	 0.042658 
 0.005600 	 0.000107 	 0.043514 
 0.005700 	 0.000112 	 0.044364 
 0.005800 	 0.000116 	 0.045210 
 0.005900 	 0.000121 	 0.046050 
 0.006000 	 0.000126 	 0.046885 
 0.006100 	 0.000130 	 0.047715 
 0.006200 	 0.000135 	 0.048539 
 0.006300 	 0.000140 	 0.049358 
 0.006400 	 0.000145 	 0.050170 
 0.006500 	 0.000150 	 0.050977 
 0.006600 	 0.000155 	 0.051779 
 0.006700 	 0.000160 	 0.052574 
 0.006800 	 0.000166 	 0.053363 
 0.006900 	 0.000171 	 0.054146 
 0.007000 	 0.000176 	 0.054922 
 0.007100 	 0.000182 	 0.055693 
 0.007200 	 0.000188 	 0.056456 
 0.007300 	 0.000193 	 0.057214 
 0.007400 	 0.000199 	 0.057964 
 0.007500 	 0.000205 	 0.058708 
 0.007600 	 0.000211 	 0.059446 
 0.007700 	 0.000217 	 0.060176 
 0.007800 	 0.000223 	 0.060900 
 0.007900 	 0.000229 	 0.061616 
 0.008000 	 0.000235 	 0.062325 
 0.008100 	 0.000241 	 0.063028 
 0.008200 	 0.000248 	 0.063723 
 0.008300 	 0.000254 	 0.064411 
 0.008400 	 0.000261 	 0.065091 
 0.008500 	 0.000267 	 0.065764 
 0.008600 	 0.000274 	 0.066429 
 0.008700 	 0.000280 	 0.067087 
 0.008800 	 0.000287 	 0.067738 
 0.008900 	 0.000294 	 0.068380 
 0.009000 	 0.000301 	 0.069015 
 0.009100 	 0.000308 	 0.069642 
 0.009200 	 0.000315 	 0.070261 
 0.009300 	 0.000322 	 0.070872 
 0.009400 	 0.000329 	 0.071475 
 0.009500 	 0.000336 	 0.072070 
