2	1	0.0131993	-0.00960451
2.16602	0.0830121	0.0104173	-0.0255004
2.29933	0.0666528	0.00541943	-0.0515728
2.4171	0.0588831	-0.00295547	-0.0936287
2.56395	0.0734295	-0.0234446	-0.194255
2.71392	0.074982	-0.066965	-0.404965
2.84956	0.0678199	-0.145215	-0.778093
2.96629	0.0583655	-0.266692	-1.33708
3.06471	0.0492101	-0.431057	-2.0272
3.14856	0.0419235	-0.629281	-2.69898
3.22452	0.0379838	-0.852916	-3.15012
3.30081	0.0381429	-1.09559	-3.13723
3.38025	0.0397186	-1.3225	-2.50893
3.46904	0.044398	-1.50002	-1.48927
3.55379	0.0423722	-1.59169	-0.715163
3.63871	0.0424633	-1.63152	-0.258397
3.74146	0.0513737	-1.64299	0.00673425
3.87939	0.0689656	-1.63172	0.137782
4.08847	0.10454	-1.59634	0.191085
4.47593	0.193727	-1.51595	0.221964
5.35267	0.438373	-1.28373	0.321306
5.77278	0.210052	-1.12241	0.460046
6.06535	0.146289	-0.957675	0.69072
6.28634	0.110494	-0.762473	1.12544
6.50106	0.107357	-0.405254	2.3916
6.55351	0.0262256	-0.263566	3.03737
6.61621	0.0313486	-0.0402689	4.136
6.66479	0.0242915	0.1874	5.26498
6.70507	0.0201389	0.420497	6.3122
6.74037	0.0176532	0.658405	7.13867
6.77596	0.0177958	0.921997	7.60753
6.80912	0.016577	1.17299	7.44989
6.84379	0.0173362	1.41754	6.5705
6.891	0.0236024	1.68285	4.61326
6.92795	0.0184774	1.8243	3.07213
6.96435	0.0182019	1.91365	1.8857
7.00246	0.0190551	1.96865	1.04837
7.04589	0.0217111	2.00102	0.485256
7.09848	0.0262964	2.01664	0.14219
7.1664	0.0339588	2.0194	-0.0374113
7.26177	0.0476873	2.01167	-0.11126
7.41421	0.076221	1.99274	-0.131722
7.7234	0.154591	1.95096	-0.137864
8.89346	0.585031	1.77688	-0.161531
10.6846	0.895591	1.42562	-0.244068
11.2356	0.275472	1.26708	-0.336383
11.6605	0.212458	1.09485	-0.491331
11.9337	0.136615	0.930119	-0.740992
12.1496	0.107955	0.722843	-1.2371
12.3439	0.0971388	0.374376	-2.53074
12.3961	0.0260983	0.224874	-3.22578
12.4559	0.0299105	-6.17285e-005	-4.34174
12.5027	0.0233931	-0.228937	-5.46641
12.5419	0.0195704	-0.462864	-6.48436
12.5766	0.0173509	-0.70181	-7.25587
12.6115	0.0174598	-0.962921	-7.62943
12.6445	0.0165312	-1.21219	-7.36421
12.68	0.0177394	-1.45703	-6.35347
12.7227	0.0213158	-1.6902	-4.54823
12.7594	0.0183744	-1.82875	-3.02329
12.7958	0.0181736	-1.91645	-1.85157
12.834	0.0191083	-1.9705	-1.02469
12.8776	0.0218228	-2.0022	-0.470078
12.9306	0.026487	-2.0173	-0.133625
12.9992	0.0342894	-2.01968	0.0413657
13.0958	0.0483203	-2.01161	0.112547
13.2512	0.0776848	-1.99222	0.131957
13.5701	0.159438	-1.94906	0.138083
14.8362	0.63307	-1.759	0.164373
16.5491	0.856465	-1.41729	0.247785
17.0952	0.273025	-1.25756	0.342782
17.5086	0.20673	-1.08668	0.501124
17.7776	0.134485	-0.920984	0.758382
17.9922	0.107317	-0.70907	1.27768
18.1801	0.0939109	-0.363396	2.58061
18.232	0.0259866	-0.211554	3.29101
18.2909	0.0294424	0.0138803	4.4119
18.3371	0.0231027	0.243131	5.53403
18.3759	0.0193897	0.47734	6.54098
18.4104	0.0172586	0.716659	7.29262
18.4451	0.0173574	0.976956	7.63291
18.4782	0.0165285	1.22568	7.33004
18.514	0.0179068	1.47076	6.27223
18.5558	0.0208976	1.69632	4.4897
18.5925	0.0183451	1.83267	2.97573
18.6288	0.0181645	1.91886	1.81798
18.6672	0.0191718	1.972	1.00142
18.7111	0.0219449	2.00304	0.455207
18.7644	0.0266902	2.01765	0.125268
18.8337	0.0346381	2.01964	-0.0452071
18.9317	0.0489848	2.01123	-0.113799
19.0901	0.079222	1.99135	-0.132211
19.4193	0.164582	1.94673	-0.138355
20.7994	0.690038	1.73729	-0.167939
22.417	0.808838	1.40781	-0.252235
22.9583	0.270616	1.24637	-0.350551
23.3587	0.200204	1.07703	-0.513008
23.6228	0.132071	0.910068	-0.779683
23.8363	0.106732	0.692014	-1.3292
24.0044	0.0840684	0.382025	-2.50159
24.0588	0.0271754	0.227406	-3.21833
24.1186	0.029913	0.00299023	-4.33116
24.1655	0.023441	-0.22587	-5.45666
24.2047	0.0195963	-0.459764	-6.47704
24.2394	0.01736	-0.698648	-7.25279
24.2743	0.017471	-0.959938	-7.63341
24.3074	0.0165222	-1.20933	-7.37614
24.3428	0.0176938	-1.45414	-6.37523
24.3856	0.0214079	-1.68914	-4.56336
24.4223	0.0183704	-1.82816	-3.03545
24.4587	0.018165	-1.9162	-1.86022
24.4968	0.0190832	-1.97045	-1.0307
24.5404	0.0217826	-2.00231	-0.473933
24.5932	0.0264247	-2.01754	-0.135813
24.6616	0.0341875	-2.02001	0.0403368
24.7579	0.0481337	-2.01204	0.112185
24.9124	0.0772685	-1.99278	0.131852
25.2286	0.1581	-1.95002	0.137971
26.4679	0.619645	-1.76454	0.163481
28.205	0.868564	-1.41984	0.246633
28.7525	0.273754	-1.26048	0.340794
29.1695	0.208473	-1.0892	0.49808
29.4398	0.135133	-0.923809	0.752962
29.6548	0.107501	-0.713375	1.2649
29.8446	0.0949039	-0.366836	2.56496
29.8966	0.0260244	-0.215708	3.27065
29.9558	0.0295869	0.00957406	4.39005
30.0022	0.0231923	0.23871	5.51303
30.0411	0.0194453	0.472831	6.52346
30.0756	0.0172868	0.712032	7.28135
30.1104	0.0173886	0.972582	7.63205
30.1435	0.0165286	1.22148	7.34095
30.1792	0.0178529	1.46647	6.29794
30.2212	0.0210196	1.69432	4.5089
30.2579	0.0183536	1.83139	2.99136
30.2943	0.0181669	1.91807	1.82903
30.3326	0.0191505	1.97151	1.00907
30.3764	0.0219042	2.00277	0.46009
30.4296	0.0266226	2.01754	0.128007
30.4987	0.034522	2.01966	-0.0439516
30.5962	0.0487633	2.01136	-0.113391
30.7536	0.0787083	1.99164	-0.132128
31.0793	0.162853	1.94751	-0.138263
32.4194	0.670074	1.74491	-0.166673
34.0706	0.825567	1.41106	-0.250682
34.6134	0.271397	1.25025	-0.347827
35.0183	0.202441	1.08038	-0.508842
35.284	0.132897	0.913874	-0.772192
35.4979	0.106913	0.698041	-1.31083
35.674	0.0880626	0.372668	-2.5416
35.7273	0.0266255	0.219062	-3.25708
35.7866	0.0296573	-0.00587776	-4.37415
35.8331	0.0232598	-0.234952	-5.498
35.8721	0.0194849	-0.469014	-6.51142
35.9067	0.0173044	-0.708127	-7.27459
35.9415	0.0174089	-0.968891	-7.63405
35.9745	0.0165232	-1.21793	-7.35287
36.0101	0.0178016	-1.46287	-6.32222
36.0524	0.0211241	-1.69277	-4.52667
36.0891	0.018355	-1.83045	-3.00575
36.1254	0.0181629	-1.91756	-1.83924
36.1637	0.0191258	-1.97125	-1.01615
36.2074	0.0218616	-2.00271	-0.464615
36.2605	0.0265544	-2.01763	-0.130558
36.3293	0.0344078	-2.01986	0.0427687
36.4264	0.0485498	-2.01167	0.112992
36.5829	0.0782221	-1.99211	0.132029
36.9054	0.161249	-1.94845	0.138154
38.2104	0.652498	-1.75187	0.16553
39.8919	0.840797	-1.41411	0.249252
40.4363	0.272185	-1.25384	0.345335
