0.0174097	0.0238474	0.030161	0.036319	0.0422912	0.0480498	0.0535689	0.058825	0.0637974	0.0684676	0.0728199	0.0768409	0.0805199	0.083848	0.086819	0.0894281	0.0916725	0.0935508	0.0950628	0.0962095	0.0969926	0.0974149	0.0974795	0.0971901	0.0965509	0.0955664	0.0942418	0.0925826	0.0905949	0.0882853	0.0856612	0.0827308	0.0795033	0.0759888	0.0721985	0.0681449	0.0638416	0.0593033	0.0545462	
0.0183182	0.0250919	0.0317351	0.0382144	0.0444983	0.0505574	0.0563645	0.061895	0.0671268	0.0720408	0.0766202	0.080851	0.0847219	0.0882238	0.0913498	0.0940951	0.0964566	0.0984329	0.100024	0.10123	0.102054	0.102499	0.102567	0.102262	0.101589	0.100554	0.0991599	0.0974142	0.0953227	0.0928925	0.0901315	0.0870482	0.0836523	0.0799544	0.0759663	0.0717012	0.0671732	0.0623981	0.0573928	
0.0190906	0.0261499	0.0330731	0.0398257	0.0463745	0.0526891	0.058741	0.0645047	0.0699572	0.0750783	0.0798508	0.08426	0.0882941	0.0919436	0.0952014	0.0980624	0.100524	0.102583	0.104241	0.105498	0.106357	0.10682	0.106891	0.106574	0.105873	0.104793	0.103341	0.101521	0.0993418	0.0968092	0.0939317	0.0907184	0.0871793	0.0833255	0.0791693	0.0747243	0.0700055	0.065029	0.0598126	
0.0197282	0.0270232	0.0341776	0.0411557	0.0479232	0.0544487	0.0607027	0.0666588	0.0722934	0.0775855	0.0825174	0.0870739	0.0912427	0.095014	0.0983806	0.101337	0.10388	0.106009	0.107722	0.109021	0.109909	0.110387	0.110461	0.110133	0.109408	0.108293	0.106792	0.104912	0.102659	0.100042	0.0970685	0.0937479	0.0900906	0.0861081	0.0818131	0.0772197	0.0723433	0.0672006	0.06181	
0.0202335	0.0277154	0.0350531	0.0422099	0.0491508	0.0558434	0.0622576	0.0683663	0.0741452	0.0795729	0.0846311	0.0893043	0.0935799	0.0974478	0.100901	0.103933	0.106541	0.108724	0.110481	0.111814	0.112724	0.113215	0.11329	0.112954	0.112211	0.111067	0.109527	0.107599	0.105289	0.102605	0.0995549	0.0961492	0.0923982	0.0883137	0.0839087	0.0791976	0.0741963	0.068922	0.0633933	
0.0206103	0.0282315	0.0357059	0.0429959	0.0500661	0.0568833	0.0634169	0.0696394	0.0755259	0.0810546	0.086207	0.0909672	0.0953224	0.0992624	0.102779	0.105868	0.108525	0.110749	0.112539	0.113896	0.114823	0.115323	0.1154	0.115057	0.1143	0.113135	0.111567	0.109602	0.107249	0.104515	0.101409	0.0979395	0.0941187	0.0899581	0.0854711	0.0806723	0.0755779	0.0702053	0.0645737	
0.0208627	0.0285773	0.0361432	0.0435225	0.0506793	0.05758	0.0641936	0.0704923	0.0764509	0.0820473	0.0872628	0.0920813	0.0964898	0.100478	0.104038	0.107165	0.109854	0.112105	0.113917	0.115291	0.116229	0.116735	0.116813	0.116466	0.1157	0.11452	0.112933	0.110945	0.108563	0.105795	0.102651	0.099139	0.0952714	0.0910599	0.0865179	0.0816603	0.0765035	0.0710651	0.0653645	
0.0209953	0.0287589	0.0363729	0.0437991	0.0510014	0.057946	0.0646017	0.0709404	0.0769368	0.0825688	0.0878174	0.0926666	0.0971031	0.101117	0.104699	0.107846	0.110553	0.112818	0.114641	0.116024	0.116968	0.117477	0.117555	0.117206	0.116435	0.115248	0.113651	0.11165	0.109253	0.106467	0.103303	0.0997691	0.0958769	0.0916386	0.0870678	0.0821793	0.0769897	0.0715168	0.06578	
0.0210127	0.0287827	0.036403	0.0438353	0.0510435	0.0579938	0.0646551	0.070999	0.0770003	0.082637	0.08789	0.0927431	0.0971833	0.1012	0.104786	0.107935	0.110644	0.112911	0.114736	0.116119	0.117065	0.117574	0.117652	0.117303	0.116531	0.115343	0.113745	0.111742	0.109343	0.106555	0.103388	0.0998515	0.0959561	0.0917143	0.0871397	0.0822472	0.0770533	0.0715758	0.0658343	
0.0209191	0.0286544	0.0362408	0.04364	0.0508161	0.0577354	0.0643669	0.0706826	0.0766572	0.0822688	0.0874983	0.0923298	0.0967502	0.100749	0.104319	0.107454	0.110151	0.112408	0.114224	0.115602	0.116543	0.11705	0.117128	0.11678	0.116012	0.114829	0.113238	0.111244	0.108856	0.106081	0.102927	0.0994065	0.0955284	0.0913056	0.0867513	0.0818807	0.0767099	0.0712569	0.0655409	
0.0207183	0.0283795	0.035893	0.0432212	0.0503285	0.0571814	0.0637493	0.0700043	0.0759216	0.0814794	0.0866587	0.0914438	0.0958218	0.0997824	0.103318	0.106423	0.109094	0.111329	0.113128	0.114493	0.115425	0.115927	0.116004	0.11566	0.114899	0.113727	0.112151	0.110177	0.107811	0.105063	0.10194	0.0984526	0.0946118	0.0904294	0.0859189	0.0810949	0.0759738	0.0705731	0.064912	
0.0204138	0.0279624	0.0353655	0.042586	0.0495888	0.056341	0.0628123	0.0689754	0.0748058	0.0802818	0.085385	0.0900998	0.0944135	0.0983159	0.101799	0.104859	0.10749	0.109693	0.111465	0.11281	0.113728	0.114223	0.114299	0.11396	0.11321	0.112056	0.110503	0.108557	0.106226	0.103518	0.100442	0.0970056	0.0932212	0.0891003	0.0846561	0.079903	0.0748572	0.0695358	0.0639579	
0.0200082	0.0274068	0.0346629	0.0417399	0.0486036	0.0552216	0.0615644	0.0676051	0.0733196	0.0786868	0.0836887	0.0883098	0.0925378	0.0963626	0.099777	0.102775	0.105355	0.107513	0.109251	0.110569	0.111469	0.111954	0.112028	0.111696	0.110961	0.10983	0.108307	0.106401	0.104116	0.101462	0.098446	0.0950783	0.0913692	0.0873301	0.0829742	0.0783156	0.07337	0.0681544	0.0626873	
0.0195038	0.0267158	0.0337889	0.0406875	0.0473781	0.0538293	0.0600122	0.0659006	0.071471	0.0767029	0.0815786	0.0860832	0.0902046	0.093933	0.0972613	0.100184	0.102698	0.104803	0.106496	0.107781	0.108658	0.109131	0.109204	0.108879	0.108163	0.107061	0.105577	0.103718	0.101491	0.0989036	0.095964	0.0926812	0.0890655	0.0851283	0.0808822	0.076341	0.0715201	0.066436	0.0611067	
0.0189021	0.0258916	0.0327465	0.0394323	0.0459164	0.0521686	0.0581607	0.0638674	0.069266	0.0743365	0.0790618	0.0834275	0.0874217	0.0910351	0.0942606	0.0970934	0.0995301	0.101569	0.103211	0.104456	0.105306	0.105765	0.105835	0.10552	0.104826	0.103758	0.102319	0.100518	0.0983599	0.0958523	0.0930033	0.0898218	0.0863177	0.082502	0.0783869	0.0739858	0.0693136	0.0643864	0.0592215	
0.0182044	0.0249359	0.0315378	0.0379768	0.0442216	0.050243	0.056014	0.0615101	0.0667094	0.0715927	0.0761436	0.0803481	0.0841949	0.087675	0.0907815	0.0935096	0.0958564	0.0978204	0.0994014	0.1006	0.101419	0.101861	0.101928	0.101626	0.100957	0.0999279	0.0985429	0.0968079	0.0947295	0.0923145	0.0895706	0.0865065	0.0831317	0.0794569	0.0754936	0.071255	0.0667553	0.0620099	0.0570357	
0.0174119	0.0238504	0.0301648	0.0363235	0.0422965	0.0480558	0.0535755	0.0588323	0.0638053	0.068476	0.0728288	0.0768503	0.0805296	0.0838582	0.0868294	0.0894389	0.0916835	0.0935619	0.0950741	0.0962209	0.0970041	0.0974265	0.097491	0.0972016	0.0965623	0.0955777	0.094253	0.0925936	0.0906056	0.0882957	0.0856713	0.0827406	0.0795127	0.0759978	0.0722071	0.0681531	0.0638492	0.0593104	0.0545527	
0.0165257	0.0226365	0.0286296	0.0344749	0.0401439	0.0456101	0.0508489	0.0558382	0.060558	0.0649911	0.0691223	0.0729392	0.0764313	0.0795904	0.0824105	0.0848871	0.0870175	0.0888004	0.0902356	0.091324	0.0920674	0.0924682	0.0925295	0.0922548	0.091648	0.0907135	0.0894562	0.0878813	0.0859945	0.0838021	0.0813113	0.0785298	0.0754662	0.0721301	0.0685324	0.0646846	0.0605998	0.0562919	0.0517764	
0.0155474	0.0212965	0.0269348	0.0324341	0.0377675	0.04291	0.0478387	0.0525327	0.0569731	0.0611438	0.0650305	0.0686214	0.0719067	0.0748789	0.077532	0.079862	0.0818663	0.0835436	0.0848939	0.0859179	0.0866173	0.0869944	0.087052	0.0867936	0.0862227	0.0853436	0.0841607	0.082679	0.0809039	0.0788413	0.0764979	0.073881	0.0709988	0.0678602	0.0644754	0.0608554	0.0570124	0.0529596	0.0487114	
0.014479	0.019833	0.0250839	0.0302052	0.0351721	0.0399613	0.0445513	0.0489227	0.053058	0.056942	0.0605617	0.0639058	0.0669654	0.0697333	0.0722041	0.074374	0.0762406	0.0778026	0.0790601	0.0800137	0.0806651	0.0810162	0.0810699	0.0808292	0.0802976	0.0794789	0.0783773	0.0769974	0.0753443	0.0734235	0.0712411	0.068804	0.0661199	0.063197	0.0600448	0.0566736	0.0530946	0.0493203	0.045364	
0.0133233	0.0182499	0.0230816	0.0277942	0.0323646	0.0367715	0.0409952	0.0450176	0.0488229	0.0523969	0.0557276	0.0588048	0.0616202	0.0641671	0.0664407	0.0684374	0.070155	0.0715924	0.0727495	0.073627	0.0742263	0.0745495	0.0745989	0.0743774	0.0738882	0.0731349	0.0721212	0.0708515	0.0693303	0.0675628	0.0655546	0.0633121	0.0608422	0.0581526	0.055252	0.0521498	0.0488566	0.0453835	0.041743	
0.012084	0.0165524	0.0209346	0.0252089	0.0293542	0.0333512	0.0371819	0.0408302	0.0442815	0.0475231	0.0505439	0.0533349	0.0558884	0.0581985	0.0602606	0.0620716	0.0636294	0.0649331	0.0659826	0.0667785	0.0673221	0.0676152	0.06766	0.0674591	0.0670154	0.0663321	0.0654127	0.0642611	0.0628814	0.0612783	0.0594569	0.057423	0.0551828	0.0527434	0.0501126	0.047299	0.0443121	0.0411621	0.0378602	
0.010766	0.014747	0.0186513	0.0224593	0.0261525	0.0297136	0.0331265	0.0363769	0.0394518	0.0423398	0.0450312	0.0475177	0.0497927	0.0518509	0.0536881	0.0553015	0.0566894	0.0578509	0.0587859	0.059495	0.0599793	0.0602405	0.0602804	0.0601014	0.0597061	0.0590974	0.0582783	0.0572522	0.056023	0.0545948	0.0529721	0.05116	0.0491641	0.0469908	0.0446469	0.0421402	0.039479	0.0366726	0.0337309	
0.00937541	0.0128422	0.0162422	0.0195584	0.0227746	0.0258756	0.0288477	0.0316783	0.034356	0.036871	0.0392148	0.0413802	0.0433613	0.0451536	0.0467535	0.0481586	0.0493672	0.0503787	0.0511929	0.0518104	0.0522322	0.0524596	0.0524944	0.0523385	0.0519943	0.0514641	0.0507508	0.0498573	0.0487869	0.0475431	0.04613	0.0445519	0.0428139	0.0409213	0.0388802	0.0366972	0.0343798	0.0319358	0.0293741	
0.00791959	0.0108481	0.0137201	0.0165214	0.0192381	0.0218577	0.0243683	0.0267593	0.0290212	0.0311457	0.0331255	0.0349546	0.0366282	0.0381422	0.0394936	0.0406805	0.0417015	0.0425559	0.0432437	0.0437653	0.0441216	0.0443137	0.0443431	0.0442114	0.0439206	0.0434728	0.0428703	0.0421155	0.0412113	0.0401606	0.038967	0.0376339	0.0361658	0.034567	0.0328429	0.0309989	0.0290413	0.0269769	0.0248129	
0.00640715	0.00877636	0.0110999	0.0133662	0.0155641	0.0176834	0.0197145	0.0216489	0.0234789	0.0251976	0.0267994	0.0282792	0.0296331	0.030858	0.0319513	0.0329116	0.0337375	0.0344288	0.0349852	0.0354072	0.0356955	0.0358509	0.0358747	0.0357681	0.0355329	0.0351706	0.0346831	0.0340725	0.033341	0.032491	0.0315252	0.0304468	0.029259	0.0279656	0.0265707	0.0250789	0.0234951	0.021825	0.0200742	
0.00484783	0.00664044	0.00839851	0.0101132	0.0117762	0.0133797	0.0149166	0.0163802	0.0177648	0.0190652	0.0202771	0.0213968	0.0224212	0.023348	0.0241753	0.0249018	0.0255268	0.0260498	0.0264708	0.0267901	0.0270082	0.0271258	0.0271438	0.0270632	0.0268852	0.0266111	0.0262422	0.0257802	0.0252267	0.0245836	0.0238529	0.0230369	0.0221382	0.0211596	0.0201041	0.0189754	0.0177771	0.0165134	0.0151887	
0.00325239	0.00445504	0.00563453	0.00678493	0.00790064	0.00897642	0.0100075	0.0109894	0.0119183	0.0127908	0.0136039	0.014355	0.0150423	0.0156641	0.0162191	0.0167065	0.0171258	0.0174767	0.0177592	0.0179734	0.0181197	0.0181986	0.0182107	0.0181566	0.0180372	0.0178533	0.0176058	0.0172959	0.0169245	0.016493	0.0160028	0.0154554	0.0148524	0.0141959	0.0134878	0.0127305	0.0119266	0.0110788	0.0101901	
0.0016324	0.00223603	0.00282802	0.00340542	0.0039654	0.00450535	0.00502284	0.00551568	0.00598191	0.00641981	0.0068279	0.00720493	0.00754988	0.00786195	0.00814052	0.00838516	0.00859561	0.00877172	0.0089135	0.00902101	0.00909445	0.00913404	0.0091401	0.00911296	0.00905303	0.00896072	0.00883652	0.00868095	0.00849457	0.00827801	0.00803196	0.0077572	0.00745457	0.00712504	0.00676965	0.00638956	0.00598606	0.00556054	0.00511449	

0.000588019	0.000806119	0.00102092	0.00123155	0.00143715	0.00163689	0.00182998	0.00201563	0.00219311	0.00236173	0.00252082	0.00266978	0.00280804	0.00293508	0.00305042	0.00315365	0.0032444	0.00332235	0.00338724	0.00343887	0.00347707	0.00350174	0.00351284	0.00351036	0.00349436	0.00346495	0.00342228	0.00336655	0.003298	0.00321695	0.00312371	0.00301868	0.00290227	0.00277495	0.00263722	0.0024896	0.00233266	0.00216699	0.00199324	
0.00117225	0.00160705	0.00203527	0.00245517	0.00286505	0.00326325	0.00364817	0.00401827	0.00437209	0.00470824	0.00502541	0.00532237	0.005598	0.00585125	0.0060812	0.00628699	0.0064679	0.0066233	0.00675267	0.00685559	0.00693174	0.00698093	0.00700305	0.00699812	0.00696623	0.00690759	0.00682252	0.00671141	0.00657477	0.00641317	0.0062273	0.00601792	0.00578585	0.00553203	0.00525745	0.00496316	0.00465029	0.00432003	0.00397363	
0.00174894	0.00239763	0.00303651	0.00366298	0.0042745	0.00486859	0.00544287	0.00599505	0.00652293	0.00702445	0.00749765	0.0079407	0.00835192	0.00872976	0.00907282	0.00937986	0.00964977	0.00988162	0.0100746	0.0102282	0.0103418	0.0104152	0.0104482	0.0104408	0.0103932	0.0103058	0.0101788	0.0100131	0.00980921	0.00956811	0.00929081	0.00897841	0.00863219	0.0082535	0.00784383	0.00740477	0.00693798	0.00644526	0.00592845	
0.00231437	0.00317279	0.00401822	0.00484723	0.00565645	0.00644262	0.00720256	0.00793326	0.00863181	0.00929547	0.00992166	0.0105079	0.0110521	0.0115521	0.0120061	0.0124124	0.0127696	0.0130764	0.0133318	0.013535	0.0136853	0.0137824	0.0138261	0.0138164	0.0137534	0.0136376	0.0134697	0.0132503	0.0129805	0.0126615	0.0122945	0.0118812	0.011423	0.0109219	0.0103798	0.00979875	0.00918105	0.00852903	0.00784513	
0.00286494	0.00392756	0.00497411	0.00600033	0.00700206	0.00797524	0.00891597	0.00982049	0.0106852	0.0115068	0.0122819	0.0130077	0.0136813	0.0143002	0.0148622	0.0153652	0.0158073	0.0161871	0.0165033	0.0167548	0.0169409	0.0170611	0.0171152	0.0171031	0.0170252	0.0168819	0.016674	0.0164024	0.0160685	0.0156735	0.0152193	0.0147075	0.0141404	0.0135201	0.012849	0.0121298	0.0113651	0.010558	0.0097114	
0.00339711	0.00465712	0.00589808	0.00711493	0.00830273	0.00945668	0.0105722	0.0116447	0.0126701	0.0136442	0.0145633	0.0154239	0.0162227	0.0169566	0.0176229	0.0182193	0.0187436	0.0191939	0.0195688	0.0198671	0.0200878	0.0202303	0.0202944	0.0202801	0.0201877	0.0200178	0.0197712	0.0194493	0.0190533	0.018585	0.0180463	0.0174395	0.016767	0.0160315	0.0152358	0.0143829	0.0134762	0.0125192	0.0115153	
0.00390752	0.00535684	0.00678425	0.00818393	0.00955019	0.0108775	0.0121606	0.0133943	0.0145737	0.0156942	0.0167514	0.0177413	0.0186601	0.0195042	0.0202707	0.0209567	0.0215598	0.0220778	0.022509	0.022852	0.0231059	0.0232699	0.0233436	0.0233271	0.0232208	0.0230254	0.0227418	0.0223715	0.021916	0.0213773	0.0207578	0.0200598	0.0192862	0.0184402	0.0175249	0.0165439	0.015501	0.0144002	0.0132455	
0.00439294	0.0060223	0.00762703	0.00920058	0.0107366	0.0122288	0.0136713	0.0150582	0.0163841	0.0176438	0.0188324	0.0199452	0.0209781	0.0219272	0.0227889	0.0235601	0.024238	0.0248204	0.0253052	0.0256909	0.0259762	0.0261606	0.0262435	0.026225	0.0261055	0.0258857	0.0255669	0.0251506	0.0246385	0.0240329	0.0233364	0.0225517	0.0216821	0.0207309	0.0197019	0.0185991	0.0174266	0.016189	0.0148909	
0.00485031	0.00664932	0.00842112	0.0101585	0.0118544	0.013502	0.0150947	0.016626	0.01809	0.0194808	0.0207931	0.0220219	0.0231623	0.0242101	0.0251616	0.026013	0.0267616	0.0274046	0.0279398	0.0283657	0.0286808	0.0288843	0.0289758	0.0289554	0.0288235	0.0285808	0.0282288	0.0277691	0.0272038	0.0265351	0.0257661	0.0248997	0.0239395	0.0228893	0.0217532	0.0205356	0.019241	0.0178746	0.0164413	
0.00527679	0.00723399	0.00916159	0.0110517	0.0128968	0.0146892	0.0164219	0.0180879	0.0196806	0.0211938	0.0226215	0.0239582	0.0251989	0.0263389	0.027374	0.0283004	0.0291147	0.0298142	0.0303966	0.0308598	0.0312026	0.0314241	0.0315236	0.0315014	0.0313579	0.0310939	0.030711	0.0302109	0.0295958	0.0288684	0.0280317	0.0270891	0.0260445	0.024902	0.023666	0.0223412	0.0209329	0.0194463	0.017887	
0.00566975	0.0077727	0.00984385	0.0118748	0.0138572	0.0157831	0.0176448	0.0194349	0.0211462	0.0227721	0.0243061	0.0257424	0.0270755	0.0283004	0.0294125	0.0304079	0.0312829	0.0320345	0.0326602	0.033158	0.0335263	0.0337642	0.0338712	0.0338473	0.0336931	0.0334095	0.032998	0.0324606	0.0317997	0.0310182	0.0301192	0.0291065	0.0279841	0.0267564	0.0254283	0.024005	0.0224917	0.0208944	0.019219	
0.00602679	0.00826216	0.0104637	0.0126225	0.0147298	0.016777	0.018756	0.0206588	0.0224778	0.0242061	0.0258367	0.0273634	0.0287805	0.0300825	0.0312647	0.0323227	0.0332528	0.0340518	0.0347169	0.035246	0.0356375	0.0358904	0.0360041	0.0359788	0.0358148	0.0355134	0.035076	0.0345048	0.0338022	0.0329714	0.0320158	0.0309393	0.0297463	0.0284413	0.0270296	0.0255166	0.0239081	0.0222102	0.0204293	
0.00634575	0.00869943	0.0110175	0.0132906	0.0155094	0.0176649	0.0197486	0.0217521	0.0236674	0.0254871	0.027204	0.0288116	0.0303036	0.0316746	0.0329193	0.0340333	0.0350127	0.0358539	0.0365542	0.0371113	0.0375236	0.0377898	0.0379096	0.0378829	0.0377103	0.0373928	0.0369323	0.0363309	0.0355912	0.0347164	0.0337102	0.0325768	0.0313205	0.0299465	0.0284601	0.026867	0.0251734	0.0233856	0.0215105	
0.00662473	0.00908189	0.0115019	0.0138749	0.0161912	0.0184415	0.0206168	0.0227084	0.024708	0.0266076	0.0284	0.0300783	0.0316359	0.0330671	0.0343666	0.0355296	0.036552	0.0374302	0.0381613	0.0387429	0.0391733	0.0394512	0.0395763	0.0395484	0.0393681	0.0390368	0.038556	0.0379281	0.0371559	0.0362427	0.0351923	0.034009	0.0326975	0.0312631	0.0297113	0.0280482	0.0262801	0.0244137	0.0224561	
0.00686211	0.00940731	0.011914	0.014372	0.0167714	0.0191023	0.0213556	0.0235221	0.0255933	0.0275611	0.0294177	0.031156	0.0327695	0.034252	0.035598	0.0368027	0.0378617	0.0387714	0.0395287	0.0401311	0.0405769	0.0408649	0.0409944	0.0409655	0.0407788	0.0404356	0.0399376	0.0392872	0.0384873	0.0375413	0.0364533	0.0352276	0.0338691	0.0323833	0.030776	0.0290533	0.0272218	0.0252885	0.0232608	
0.00705653	0.00967385	0.0122516	0.0147792	0.0172466	0.0196436	0.0219606	0.0241885	0.0263184	0.0283419	0.0302512	0.0320388	0.0336979	0.0352224	0.0366066	0.0378454	0.0389344	0.0398699	0.0406486	0.0412682	0.0417266	0.0420227	0.0421559	0.0421261	0.0419342	0.0415812	0.0410691	0.0404003	0.0395777	0.038605	0.0374861	0.0362257	0.0348288	0.0333008	0.0316479	0.0298764	0.0279931	0.026005	0.0239198	
0.00720692	0.00988002	0.0125127	0.0150942	0.0176141	0.0200622	0.0224287	0.0247041	0.0268793	0.028946	0.0308959	0.0327216	0.0344161	0.0359731	0.0373868	0.038652	0.0397642	0.0407196	0.041515	0.0421477	0.0426159	0.0429183	0.0430543	0.0430239	0.0428279	0.0424674	0.0419444	0.0412613	0.0404212	0.0394277	0.038285	0.0369977	0.035571	0.0340106	0.0323224	0.0305131	0.0285897	0.0265593	0.0244296	
0.00731249	0.0100247	0.012696	0.0153153	0.0178721	0.0203561	0.0227572	0.0250659	0.0272731	0.02937	0.0313485	0.0332009	0.0349203	0.0365	0.0379344	0.0392182	0.0403467	0.0413161	0.0421231	0.0427651	0.0432401	0.0435469	0.043685	0.0436542	0.0434552	0.0430895	0.0425588	0.0418657	0.0410133	0.0400053	0.0388458	0.0375397	0.0360921	0.0345088	0.0327959	0.0309601	0.0290084	0.0269483	0.0247875	
0.00737273	0.0101073	0.0128006	0.0154415	0.0180194	0.0205238	0.0229447	0.0252724	0.0274977	0.0296119	0.0316067	0.0334744	0.0352079	0.0368007	0.0382469	0.0395412	0.0406791	0.0416564	0.0424701	0.0431174	0.0435963	0.0439057	0.0440448	0.0440138	0.0438132	0.0434444	0.0429094	0.0422106	0.0413512	0.0403348	0.0391658	0.0378489	0.0363894	0.034793	0.0330661	0.0312152	0.0292474	0.0271703	0.0249917	
0.00738742	0.0101275	0.0128261	0.0154722	0.0180553	0.0205647	0.0229904	0.0253228	0.0275525	0.0296709	0.0316697	0.0335411	0.0352781	0.0368741	0.0383231	0.03962	0.0407601	0.0417394	0.0425547	0.0432033	0.0436832	0.0439932	0.0441326	0.0441015	0.0439005	0.043531	0.0429949	0.0422947	0.0414336	0.0404152	0.0392439	0.0379243	0.0364619	0.0348624	0.0331319	0.0312773	0.0293057	0.0272244	0.0250415	
0.00735662	0.0100852	0.0127726	0.0154077	0.01798	0.0204789	0.0228946	0.0252172	0.0274377	0.0295472	0.0315376	0.0334013	0.035131	0.0367203	0.0381633	0.0394548	0.0405902	0.0415654	0.0423773	0.0430231	0.0435011	0.0438097	0.0439486	0.0439176	0.0437175	0.0433495	0.0428156	0.0421184	0.0412608	0.0402467	0.0390803	0.0377662	0.0363099	0.034717	0.0329938	0.0311469	0.0291835	0.0271109	0.0249371	
0.00728067	0.00998112	0.0126407	0.0152487	0.0177943	0.0202675	0.0226582	0.0249568	0.0271544	0.0292422	0.031212	0.0330564	0.0347683	0.0363412	0.0377693	0.0390475	0.0401711	0.0411363	0.0419398	0.042579	0.0430519	0.0433574	0.0434948	0.0434642	0.0432661	0.0429019	0.0423736	0.0416835	0.0408348	0.0398312	0.0386768	0.0373763	0.035935	0.0343586	0.0326532	0.0308254	0.0288822	0.026831	0.0246796	
