2.5548e-008	3.97097e-008	6.11134e-008	9.31232e-008	1.40495e-007	2.09881e-007	3.10432e-007	4.54615e-007	6.59223e-007	9.46463e-007	1.34542e-006	1.89376e-006	2.63922e-006	3.64176e-006	4.97576e-006	6.7312e-006	9.01592e-006	1.19573e-005	1.57022e-005	2.04161e-005	2.62828e-005	3.35031e-005	4.2285e-005	5.28411e-005	6.53846e-005	8.0106e-005	9.7172e-005	0.000116714	0.000138808	0.000163453	0.000190572	0.00022001	0.000251486	0.000284624	0.00031897	0.000353927	0.000388837	0.000422999	0.000455617	0.000485901	0.000513116	0.000536502	0.000555413	0.00056935	0.000577871	0.000580726	0.000577871	0.00056935	0.000555413	0.000536502	0.000513116	0.000485902	0.000455617	0.000422999	0.000388837	0.000353928	0.00031897	0.000284631	0.000251486	0.000220005	0.000190576	0.000163453	0.000138805	0.000116717	9.71743e-005	8.0106e-005	6.53846e-005	5.28412e-005	4.2285e-005	3.35032e-005	2.62828e-005	2.04161e-005	1.57022e-005	1.19576e-005	9.01613e-006	6.73105e-006	4.97576e-006	3.64184e-006	2.63916e-006	1.89376e-006	1.34545e-006	9.46442e-007	6.59223e-007	4.54625e-007	3.10425e-007	2.09881e-007	1.40498e-007	9.31232e-008	6.11134e-008	3.97097e-008	2.5548e-008	
3.98674e-008	6.20702e-008	9.56835e-008	1.46034e-007	2.20672e-007	3.30169e-007	4.89088e-007	7.17327e-007	1.0417e-006	1.49773e-006	2.13204e-006	3.00507e-006	4.19357e-006	5.79404e-006	7.92644e-006	1.0736e-005	1.43974e-005	1.91165e-005	2.51315e-005	3.27115e-005	4.21561e-005	5.37904e-005	6.79558e-005	8.5001e-005	0.000105271	0.000129083	0.000156713	0.000188375	0.000224195	0.000264185	0.00030822	0.000356045	0.000407215	0.000461123	0.000517013	0.000573931	0.000630802	0.000686464	0.000739633	0.000789023	0.000833402	0.000871553	0.000902416	0.00092515	0.000939056	0.000943725	0.000939055	0.000925148	0.000902413	0.000871548	0.000833397	0.000789017	0.000739627	0.000686457	0.000630795	0.000573927	0.000517007	0.000461123	0.000407211	0.000356035	0.00030822	0.000264181	0.000224189	0.000188375	0.000156712	0.000129081	0.00010527	8.49994e-005	6.79549e-005	5.37897e-005	4.21555e-005	3.2711e-005	2.51313e-005	1.91166e-005	1.43973e-005	1.07358e-005	7.92637e-006	5.79412e-006	4.19347e-006	3.00504e-006	2.13206e-006	1.49769e-006	1.0417e-006	7.17336e-007	4.89082e-007	3.30169e-007	2.20675e-007	1.46034e-007	9.56835e-008	6.20702e-008	3.98674e-008	
6.15937e-008	9.59015e-008	1.47842e-007	2.25658e-007	3.41009e-007	5.10242e-007	7.559e-007	1.10871e-006	1.61012e-006	2.31519e-006	3.29598e-006	4.64571e-006	6.48363e-006	8.95887e-006	1.22564e-005	1.66017e-005	2.22654e-005	2.95652e-005	3.88691e-005	5.05955e-005	6.52085e-005	8.32089e-005	0.000105126	0.000131504	0.00016287	0.000199719	0.000242481	0.000291489	0.000346927	0.00040882	0.000476988	0.000551018	0.000630234	0.000713688	0.000800213	0.000888333	0.000976383	0.00106256	0.00114489	0.00122136	0.00129005	0.00134914	0.00139695	0.00143213	0.00145367	0.00146089	0.00145366	0.00143213	0.00139693	0.00134914	0.00129006	0.00122135	0.00114487	0.00106255	0.000976385	0.000888326	0.000800193	0.00071369	0.000630224	0.000551012	0.000476988	0.000408812	0.000346924	0.000291485	0.00024248	0.000199718	0.000162866	0.000131502	0.000105126	8.32078e-005	6.52076e-005	5.05958e-005	3.8869e-005	2.95646e-005	2.2265e-005	1.66018e-005	1.22564e-005	8.95879e-006	6.48349e-006	4.64577e-006	3.29595e-006	2.31517e-006	1.61015e-006	1.10871e-006	7.55892e-007	5.10248e-007	3.41009e-007	2.25656e-007	1.47842e-007	9.59015e-008	6.15937e-008	
9.42131e-008	1.46698e-007	2.2616e-007	3.45221e-007	5.21722e-007	7.80657e-007	1.15658e-006	1.69652e-006	2.46382e-006	3.54281e-006	5.04401e-006	7.11003e-006	9.92284e-006	1.37117e-005	1.87598e-005	2.54119e-005	3.40816e-005	4.52569e-005	5.95024e-005	7.74563e-005	9.9828e-005	0.00012739	0.000160951	0.00020134	0.000249368	0.000305797	0.000371282	0.00044633	0.000531235	0.000626018	0.000730426	0.000843796	0.000965106	0.00109293	0.00122546	0.00136042	0.00149528	0.00162726	0.00175337	0.00187052	0.00197572	0.00206623	0.00213946	0.00219332	0.00222633	0.00223743	0.0022263	0.00219334	0.00213945	0.00206622	0.00197574	0.00187049	0.00175336	0.00162726	0.00149529	0.00136041	0.00122544	0.00109294	0.000965091	0.000843789	0.000730414	0.000626017	0.000531227	0.000446326	0.000371281	0.000305796	0.000249367	0.000201336	0.000160949	0.00012739	9.98278e-005	7.74558e-005	5.95015e-005	4.52571e-005	3.40817e-005	2.54117e-005	1.87597e-005	1.37117e-005	9.92284e-006	7.10996e-006	5.04396e-006	3.54286e-006	2.46385e-006	1.69648e-006	1.15658e-006	7.80667e-007	5.21716e-007	3.45221e-007	2.26163e-007	1.46698e-007	9.42131e-008	
1.42674e-007	2.22168e-007	3.42528e-007	5.2287e-007	7.90258e-007	1.18251e-006	1.75199e-006	2.57007e-006	3.73273e-006	5.36754e-006	7.64209e-006	1.0773e-005	1.50359e-005	2.07775e-005	2.84274e-005	3.85093e-005	5.16505e-005	6.85891e-005	9.01797e-005	0.000117395	0.000151307	0.000193089	0.000243965	0.000305191	0.000378005	0.000463555	0.00056284	0.000676619	0.000805338	0.000949059	0.00110737	0.00127927	0.0014632	0.00165703	0.00185798	0.00206263	0.00226713	0.00246726	0.00265849	0.00283615	0.00299567	0.00313292	0.00324397	0.00332565	0.0033757	0.00339254	0.00337566	0.00332568	0.00324395	0.0031329	0.00299569	0.00283609	0.00265847	0.00246726	0.00226713	0.00206261	0.00185795	0.00165703	0.0014632	0.00127925	0.00110735	0.000949057	0.000805332	0.000676612	0.000562831	0.000463552	0.000378003	0.000305189	0.000243963	0.000193086	0.000151308	0.000117393	9.01801e-005	6.8588e-005	5.165e-005	3.85091e-005	2.84274e-005	2.07773e-005	1.50357e-005	1.07729e-005	7.64219e-006	5.36761e-006	3.73269e-006	2.57005e-006	1.75203e-006	1.18251e-006	7.90248e-007	5.22876e-007	3.42528e-007	2.22168e-007	1.42674e-007	
2.13911e-007	3.33115e-007	5.13608e-007	7.84056e-007	1.18509e-006	1.77343e-006	2.62758e-006	3.85461e-006	5.59875e-006	8.05136e-006	1.14636e-005	1.61602e-005	2.2556e-005	3.11713e-005	4.265e-005	5.7777e-005	7.74951e-005	0.000102913	0.000135314	0.000176157	0.000227053	0.000289753	0.000366111	0.000458008	0.000567296	0.000695707	0.000844731	0.00101551	0.00120873	0.00142447	0.00166211	0.00192017	0.00219629	0.00248726	0.00278893	0.00309618	0.00340318	0.00370362	0.00399073	0.00425745	0.00449695	0.004703	0.00486972	0.00499235	0.0050675	0.00509278	0.00506743	0.00499239	0.0048697	0.00470297	0.00449697	0.00425736	0.00399069	0.00370363	0.00340318	0.00309614	0.00278889	0.00248726	0.00219629	0.00192013	0.00166209	0.00142446	0.00120873	0.0010155	0.000844722	0.000695704	0.000567292	0.000458004	0.000366108	0.000289752	0.00022705	0.000176154	0.000135315	0.000102913	7.74953e-005	5.77767e-005	4.26496e-005	3.1171e-005	2.2556e-005	1.61604e-005	1.14636e-005	8.05127e-006	5.59869e-006	3.85465e-006	2.62761e-006	1.77341e-006	1.18507e-006	7.84065e-007	5.13608e-007	3.33115e-007	2.13911e-007	
3.17526e-007	4.94497e-007	7.62474e-007	1.16403e-006	1.75947e-006	2.63317e-006	3.90154e-006	5.72375e-006	8.31384e-006	1.19565e-005	1.70249e-005	2.40013e-005	3.35009e-005	4.62975e-005	6.33494e-005	8.58224e-005	0.000115117	0.00015288	0.000201018	0.000261697	0.000337322	0.000430489	0.000543944	0.000680497	0.000842907	0.00103372	0.00125518	0.00150898	0.00179613	0.00211676	0.00246993	0.00285346	0.00326384	0.00369631	0.00414462	0.00460134	0.0050577	0.00550421	0.00593087	0.00632739	0.00668345	0.00698956	0.00723746	0.00741982	0.00753136	0.00756901	0.00753143	0.00741981	0.00723743	0.00698961	0.00668341	0.00632726	0.00593089	0.00550422	0.00505765	0.00460127	0.00414463	0.00369634	0.00326384	0.00285341	0.0024699	0.00211674	0.00179613	0.00150897	0.00125517	0.00103371	0.000842906	0.000680496	0.000543943	0.000430485	0.000337318	0.000261701	0.000201017	0.000152879	0.000115116	8.58226e-005	6.33496e-005	4.6298e-005	3.3501e-005	2.4001e-005	1.70247e-005	1.19565e-005	8.31393e-006	5.72381e-006	3.90158e-006	2.63311e-006	1.75947e-006	1.16404e-006	7.62474e-007	4.94497e-007	3.17526e-007	
4.6664e-007	7.26759e-007	1.12066e-006	1.71094e-006	2.58626e-006	3.87074e-006	5.73565e-006	8.41468e-006	1.2223e-005	1.75791e-005	2.50316e-005	3.52909e-005	4.92621e-005	6.80824e-005	9.31596e-005	0.000126212	0.000169298	0.000224842	0.000295652	0.000384911	0.000496152	0.000633215	0.000800126	0.00100101	0.00123993	0.00152067	0.0018465	0.00221992	0.00264242	0.00311417	0.00363382	0.00419816	0.00480202	0.00543839	0.00609807	0.00677012	0.00744168	0.00809874	0.0087266	0.00931009	0.00983408	0.0102846	0.0106494	0.0109177	0.0110819	0.0111373	0.011082	0.0109177	0.0106493	0.0102845	0.00983401	0.00931002	0.00872663	0.00809876	0.00744161	0.00677011	0.00609808	0.00543837	0.004802	0.00419809	0.00363377	0.00311417	0.00264243	0.00221991	0.00184649	0.00152068	0.00123993	0.00100101	0.000800116	0.000633206	0.00049616	0.000384909	0.000295651	0.000224846	0.000169297	0.000126213	9.31599e-005	6.80818e-005	4.92616e-005	3.52909e-005	2.50319e-005	1.75793e-005	1.22232e-005	8.41477e-006	5.73558e-006	3.87065e-006	2.58628e-006	1.71096e-006	1.12066e-006	7.26759e-007	4.6664e-007	
6.78958e-007	1.05749e-006	1.63073e-006	2.4898e-006	3.76377e-006	5.63322e-006	8.34787e-006	1.22479e-005	1.77915e-005	2.55887e-005	3.64385e-005	5.13746e-005	7.17152e-005	9.91184e-005	0.000135634	0.000183763	0.000246507	0.000327394	0.00043051	0.000560501	0.000722511	0.000922123	0.00116523	0.00145783	0.00180584	0.00221475	0.00268935	0.0032333	0.00384876	0.00453602	0.00529296	0.00611501	0.00699478	0.00792186	0.00888291	0.00986199	0.0108404	0.0117976	0.0127124	0.0135625	0.0143259	0.0149822	0.0155135	0.0159047	0.016144	0.0162246	0.016144	0.0159045	0.0155136	0.0149823	0.0143258	0.0135624	0.0127124	0.0117977	0.0108403	0.00986198	0.0088829	0.00792183	0.00699475	0.006115	0.00529295	0.00453596	0.00384874	0.00323331	0.00268934	0.00221474	0.00180583	0.00145782	0.00116522	0.000922137	0.000722509	0.000560498	0.000430516	0.000327389	0.000246503	0.000183766	0.000135633	9.91186e-005	7.1716e-005	5.13751e-005	3.64389e-005	2.5589e-005	1.77917e-005	1.22477e-005	8.34778e-006	5.63322e-006	3.76381e-006	2.48983e-006	1.63073e-006	1.05749e-006	6.78958e-007	
9.78048e-007	1.5234e-006	2.34934e-006	3.58716e-006	5.42289e-006	8.11682e-006	1.20286e-005	1.76494e-005	2.56396e-005	3.68776e-005	5.25161e-005	7.40454e-005	0.000103366	0.000142868	0.000195507	0.000264892	0.000355348	0.000471969	0.000620648	0.000808075	0.00104168	0.00132951	0.00168005	0.00210199	0.00260383	0.00319352	0.00387796	0.00466242	0.00555002	0.00654117	0.00763293	0.00881852	0.0100874	0.0114245	0.0128107	0.0142227	0.0156342	0.0170151	0.0183343	0.0195603	0.0206617	0.0216086	0.0223748	0.022939	0.0232842	0.0234002	0.0232842	0.022939	0.0223749	0.0216085	0.0206616	0.0195603	0.0183343	0.0170149	0.0156339	0.0142229	0.0128107	0.0114245	0.0100875	0.00881851	0.0076328	0.00654115	0.00555	0.00466239	0.00387795	0.0031935	0.00260381	0.00210199	0.00168005	0.00132949	0.00104167	0.00080808	0.00062064	0.000471962	0.000355352	0.000264895	0.000195507	0.00014287	0.000103366	7.40455e-005	5.25161e-005	3.68776e-005	2.56393e-005	1.76492e-005	1.20288e-005	8.11682e-006	5.42294e-006	3.58719e-006	2.34934e-006	1.5234e-006	9.78048e-007	
